,Reservoir_Size,State_noise,Sprectral_radius,Rmse_val_mean,Rmse_tr_mean
381,153,0.4615384615384615,1.3,0.0836727492451549,0.05866447953286092
382,153,0.46923076923076923,1.3,0.08263037183761668,0.05866447953286092
383,153,0.4769230769230769,1.3,0.08414722627714336,0.05866447953286092
384,153,0.48461538461538456,1.3,0.0814987530986733,0.05866447953286092
385,153,0.4923076923076923,1.3,0.08639365890197387,0.05866447953286092
386,153,0.5,1.3,0.08297603538328754,0.05866447953286092
387,153,0.5076923076923077,1.3,0.08595378305356248,0.05866447953286092
388,153,0.5153846153846153,1.3,0.08225198926363439,0.05866447953286092
389,153,0.523076923076923,1.3,0.08244521706178046,0.05866447953286092
390,153,0.5307692307692308,1.3,0.08566971589202549,0.05866447953286092
391,153,0.5384615384615384,1.3,0.08332765299276278,0.05866447953286092
392,153,0.5461538461538461,1.3,0.08419761479143625,0.05866447953286092
393,153,0.5538461538461539,1.3,0.08443947970729349,0.05866447953286092
394,153,0.5615384615384615,1.3,0.08395359516340657,0.05866447953286092
395,153,0.5692307692307692,1.3,0.08471256103741434,0.05866447953286092
396,153,0.5769230769230769,1.3,0.08406999596404804,0.05866447953286092
397,153,0.5846153846153845,1.3,0.08419820379250041,0.05866447953286092
398,153,0.5923076923076922,1.3,0.08349424921899366,0.05866447953286092
399,153,0.6,1.3,0.08311499000598492,0.05866447953286092
400,168,0.3,1.3,0.08866792925233132,0.05866447953286092
401,168,0.30769230769230765,1.3,0.08911579368971266,0.05866447953286092
